"","WaveHeight","WaveDir","WavePeriod","WindSpeed","WindDirection","Tide","DateTime"
"485",0.9,"SE",5.8,3.7,"N",-0.13,2019-01-28 06:00:00
"486",0.8,"S",5.6,3.3,"NNE",-0.06,2019-01-28 05:00:00
"487",0.8,"S",5.7,3.3,"NNE",0.03,2019-01-28 04:00:00
"488",0.8,"SE",5.7,3.4,"NNE",0.14,2019-01-28 03:00:00
"489",0.8,"SE",6,3,"NNE",0.24,2019-01-28 02:00:00
"490",0.9,"SE",5.9,3.5,"N",0.29,2019-01-28 01:00:00
"491",1,"S",5.7,3.9,"NNE",0.27,2019-01-28 00:00:00
"492",0.9,"S",5.5,3.42,"-",0.23,2019-01-27 23:00:00
"493",1,"S",5.6,2.94,"-",0.15,2019-01-27 22:00:00
"494",0.9,"SE",5.4,2.46,"-",0.06,2019-01-27 21:00:00
"495",0.9,"SE",5.4,1.98,"-",-0.01,2019-01-27 20:00:00
"496",0.9,"SE",5.6,1.5,"NW",-0.05,2019-01-27 19:00:00
"497",0.9,"SE",5.7,2.2,"NW",-0.03,2019-01-27 18:00:00
"498",1,"SE",6,3.1,"WNW",0.02,2019-01-27 17:00:00
"499",0.9,"SE",5.4,3.2,"WNW",0.08,2019-01-27 16:00:00
"500",1,"SE",5.8,3.6,"WNW",0.16,2019-01-27 15:00:00
"501",0.8,"S",6.1,3,"WNW",0.24,2019-01-27 14:00:00
"502",1,"SW",6.3,3.4,"WNW",0.3,2019-01-27 13:00:00
"503",1,"SE",5.7,2.4,"WNW",0.28,2019-01-27 12:00:00
"504",1,"S",5.3,2.3,"WNW",0.2,2019-01-27 11:00:00
"505",1.1,"S",5.4,1.1,"NW",0.08,2019-01-27 10:00:00
"506",1.2,"S",5.7,1.35,"-",-0.06,2019-01-27 09:00:00
"507",1.1,"S",5.6,1.6,"NNE",-0.17,2019-01-27 08:00:00
"508",1,"SE",5.3,2.4,"NNE",-0.24,2019-01-27 07:00:00
"509",1.2,"S",5.8,2.1,"NNE",-0.24,2019-01-27 06:00:00
"510",1.2,"S",5.7,1.9,"N",-0.17,2019-01-27 05:00:00
"511",1.3,"S",5.8,3,"N",-0.07,2019-01-27 04:00:00
"512",1.1,"S",5.9,2.9,"NNE",0.07,2019-01-27 03:00:00
"513",1.1,"SE",6.1,4.1,"NNW",0.23,2019-01-27 02:00:00
"514",1,"SE",5.5,4.7,"NW",0.34,2019-01-27 01:00:00
"515",1,"W",4.9,3.5,"NW",0.39,2019-01-27 00:00:00
"516",1.1,"W",4.8,3.2,"NW",0.37,2019-01-26 23:00:00
"517",1.1,"W",4.8,1.7,"NW",0.3,2019-01-26 22:00:00
"518",1,"S",4.8,3.1,"NNW",0.18,2019-01-26 21:00:00
"519",1.1,"W",4.9,3.8,"NW",0.04,2019-01-26 20:00:00
"520",1,"W",5,4.1,"NNW",-0.07,2019-01-26 19:00:00
"521",1,"W",5,4.5,"NW",-0.12,2019-01-26 18:00:00
"522",0.9,"NW",5.1,4.3,"NW",-0.12,2019-01-26 17:00:00
"523",1,"NW",4.9,4.7,"NW",-0.08,2019-01-26 16:00:00
"524",0.9,"W",5.3,4.7,"WNW",-0.01,2019-01-26 15:00:00
"525",0.8,"S",5.4,4.1,"WNW",0.07,2019-01-26 14:00:00
"526",0.7,"SW",5.3,4.8,"NW",0.15,2019-01-26 13:00:00
"527",0.8,"S",5.1,3.5,"WNW",0.19,2019-01-26 12:00:00
"528",0.8,"S",4.9,2.8,"NW",0.14,2019-01-26 11:00:00
"529",0.8,"S",5.1,3,"WNW",0.04,2019-01-26 10:00:00
"530",0.8,"SE",4.8,2,"NW",-0.08,2019-01-26 09:00:00
"531",0.7,"S",4.9,2.5,"N",-0.2,2019-01-26 08:00:00
"532",0.8,"S",5.4,2.2,"NNW",-0.29,2019-01-26 07:00:00
"533",0.8,"SE",5.5,2.9,"N",-0.33,2019-01-26 06:00:00
"534",0.9,"S",5.2,2.5,"NNE",-0.29,2019-01-26 05:00:00
"535",0.8,"W",5.1,2.2,"N",-0.19,2019-01-26 04:00:00
"536",0.8,"S",5.5,2.5,"N",-0.05,2019-01-26 03:00:00
"537",0.9,"S",5.7,3.2,"NNE",0.14,2019-01-26 02:00:00
"538",0.9,"SE",5.7,2.5,"NNW",0.34,2019-01-26 01:00:00
"539",1,"S",5.9,2.2,"-",0.48,2019-01-26 00:00:00
"540",1.1,"SE",6,1.9,"NNW",0.51,2019-01-25 23:00:00
"541",1.1,"SE",6,3.7,"NNW",0.48,2019-01-25 22:00:00
"542",1.1,"SE",5.6,3.5,"N",0.4,2019-01-25 21:00:00
"543",1.2,"SE",5.4,3.6,"NNE",0.25,2019-01-25 20:00:00
"544",1.2,"SE",5.4,3.5,"NNW",0.08,2019-01-25 19:00:00
"545",1.1,"SE",5.2,6.4,"NW",-0.06,2019-01-25 18:00:00
"546",1.1,"SE",5.2,7.1,"NW",-0.13,2019-01-25 17:00:00
"547",1,"SE",5,7.2,"NW",-0.14,2019-01-25 16:00:00
"548",1,"SE",5.6,6,"WNW",-0.12,2019-01-25 15:00:00
"549",1.1,"SE",6.3,4.7,"WNW",-0.05,2019-01-25 14:00:00
"550",1,"SE",6.3,4.6,"WNW",0.05,2019-01-25 13:00:00
"551",1.1,"S",5.7,3.6,"NW",0.13,2019-01-25 12:00:00
"552",1,"S",5.3,4.6,"NW",0.15,2019-01-25 11:00:00
"553",0.8,"S",5.3,3.8,"NW",0.1,2019-01-25 10:00:00
"554",0.9,"S",5.9,3,"NNE",-0.02,2019-01-25 09:00:00
"555",0.8,"SE",5.5,4.2,"NNE",-0.16,2019-01-25 08:00:00
"556",0.8,"S",5.6,3.7,"NNE",-0.29,2019-01-25 07:00:00
"557",1,"S",6,2.9,"NNE",-0.39,2019-01-25 06:00:00
"558",0.9,"SE",5.9,3.2,"NNE",-0.4,2019-01-25 05:00:00
"559",1,"S",6.1,3.3,"NNE",-0.32,2019-01-25 04:00:00
"560",1,"S",6.2,3.2,"NNE",-0.18,2019-01-25 03:00:00
"561",1,"SE",6.2,2.8,"NNE",0.02,2019-01-25 02:00:00
"562",1,"S",5.8,2.3,"NNE",0.26,2019-01-25 01:00:00
"563",1.2,"SE",6.2,2.3,"NNE",0.49,2019-01-25 00:00:00
"564",1,"S",6,1.8,"N",0.64,2019-01-24 23:00:00
"565",1.2,"SE",6.1,1.2,"NNW",0.67,2019-01-24 22:00:00
"566",1.1,"SE",5.5,1.5,"NW",0.62,2019-01-24 21:00:00
"567",1.1,"SE",5.4,1.6,"NNW",0.5,2019-01-24 20:00:00
"568",1.2,"SE",5.6,2.7,"NW",0.32,2019-01-24 19:00:00
"569",1.1,"SE",5.7,3.6,"NW",0.13,2019-01-24 18:00:00
"570",1.1,"SE",6.3,3.6,"NW",-0.03,2019-01-24 17:00:00
"571",0.8,"SE",5.9,3.8,"WNW",-0.11,2019-01-24 16:00:00
"572",0.7,"S",5.9,4.2,"NW",-0.12,2019-01-24 15:00:00
"573",0.7,"S",5.8,3.3,"WNW",-0.1,2019-01-24 14:00:00
"574",0.8,"S",5.7,3.2,"WNW",-0.03,2019-01-24 13:00:00
"575",1,"SE",6.4,2.7,"WNW",0.05,2019-01-24 12:00:00
"576",1,"SE",5.8,2,"WNW",0.12,2019-01-24 11:00:00
"577",1,"S",5.8,1.6,"NNW",0.14,2019-01-24 10:00:00
"578",0.8,"S",5.6,2.23333333333333,"-",0.06,2019-01-24 09:00:00
"579",0.9,"S",6,2.86666666666667,"-",-0.06,2019-01-24 08:00:00
"580",0.8,"SE",6,3.5,"NE",-0.18,2019-01-24 07:00:00
"581",0.8,"SE",6.2,3.4,"NNE",-0.3,2019-01-24 06:00:00
"582",0.8,"S",5.5,3.3,"NNE",-0.42,2019-01-24 05:00:00
"583",0.8,"SE",5.5,3.8,"NNW",-0.2925,2019-01-24 04:00:00
"584",0.8,"S",5.7,2.7,"N",-0.165,2019-01-24 03:00:00
"585",0.8,"SE",6,3.1,"NNE",-0.0375,2019-01-24 02:00:00
"586",0.8,"S",5.8,2.9,"N",0.09,2019-01-24 01:00:00
"587",0.8,"S",6,2.1,"NNE",0.37,2019-01-24 00:00:00
"588",0.8,"SE",5.7,2.8,"NNE",0.6,2019-01-23 23:00:00
"589",0.9,"SE",6.4,2.5,"NNE",0.74,2019-01-23 22:00:00
"590",0.8,"SE",5.8,1.4,"NNW",0.74,2019-01-23 21:00:00
"591",0.9,"SE",6,1.4,"NNW",0.66,2019-01-23 20:00:00
"592",0.8,"SE",6,3.8,"NNW",0.52,2019-01-23 19:00:00
"593",0.7,"SE",5.6,3.6,"NW",0.32,2019-01-23 18:00:00
"594",0.6,"S",5.4,3.8,"NW",0.12,2019-01-23 17:00:00
"595",0.6,"SE",5.1,4.6,"NW",-0.06,2019-01-23 16:00:00
"596",0.6,"SE",5.3,4.8,"NW",-0.14,2019-01-23 15:00:00
"597",0.7,"S",5.2,5,"NW",-0.17,2019-01-23 14:00:00
"598",0.8,"SW",5.8,4.8,"NW",-0.16,2019-01-23 13:00:00
"599",0.7,"S",6.5,4.2,"NW",-0.07,2019-01-23 12:00:00
"600",0.8,"S",6,2.4,"NNW",0,2019-01-23 11:00:00
"601",0.8,"SE",5.9,2.7,"NW",0.08,2019-01-23 10:00:00
"602",0.8,"S",5.1,2.7,"NNW",0.08,2019-01-23 09:00:00
"603",0.8,"SE",5.7,1.8,"N",-0.01,2019-01-23 08:00:00
"604",0.8,"SE",5.9,3.1,"NNE",-0.15,2019-01-23 07:00:00
"605",0.8,"SE",6.4,2.9,"NNE",-0.3,2019-01-23 06:00:00
"606",0.8,"SE",6.2,2.7,"NW",-0.43,2019-01-23 05:00:00
"607",0.8,"SE",6.2,2.85,"-",-0.5,2019-01-23 04:00:00
"608",0.8,"SE",6.5,3,"NNE",-0.46,2019-01-23 03:00:00
"609",0.9,"S",6.5,2.4,"NNE",-0.32,2019-01-23 02:00:00
"610",0.7,"SE",6.4,2.9,"N",-0.1,2019-01-23 01:00:00
"611",0.9,"S",6.4,4.9,"NNW",0.16,2019-01-23 00:00:00
"612",0.8,"S",6.3,2.7,"NNW",0.43,2019-01-22 23:00:00
"613",0.9,"S",5.8,4.5,"N",0.66,2019-01-22 22:00:00
"614",1,"SE",5.9,2.4,"N",0.78,2019-01-22 21:00:00
"615",0.9,"SE",5.2,2.9,"N",0.78,2019-01-22 20:00:00
"616",0.9,"S",5.6,3.9,"NNW",0.69,2019-01-22 19:00:00
"617",0.9,"S",5.2,5.1,"NNW",0.53,2019-01-22 18:00:00
"618",0.8,"SE",5,5.7,"NW",0.31,2019-01-22 17:00:00
"619",0.8,"SE",5.3,7.5,"NW",0.09,2019-01-22 16:00:00
"620",0.7,"SE",5.2,7.7,"NW",-0.08,2019-01-22 15:00:00
"621",0.7,"SE",4.7,8.3,"NW",-0.16,2019-01-22 14:00:00
"622",0.8,"SE",4.7,8.1,"NW",-0.18,2019-01-22 13:00:00
"623",0.9,"W",4.6,7.8,"NW",-0.15,2019-01-22 12:00:00
"624",0.7,"SE",4.6,8.4,"NNW",-0.08,2019-01-22 11:00:00
"625",0.7,"S",6.1,6.2,"NNW",0.01,2019-01-22 10:00:00
"626",0.7,"SE",5.9,3.8,"N",0.08,2019-01-22 09:00:00
"627",0.8,"SE",5.7,5.1,"N",0.05,2019-01-22 08:00:00
"628",0.8,"SE",5.3,4.6,"NNW",-0.04,2019-01-22 07:00:00
"629",0.7,"SE",5.7,4.4,"NNW",-0.18,2019-01-22 06:00:00
"630",0.7,"SE",5.7,5.3,"NNW",-0.34,2019-01-22 05:00:00
"631",0.8,"SE",6,4.3,"N",-0.46,2019-01-22 04:00:00
"632",0.8,"S",5.8,6.9,"NNW",-0.52,2019-01-22 03:00:00
"633",0.9,"S",6.6,5.6,"NW",-0.45,2019-01-22 02:00:00
"634",1,"SE",6.4,1.7,"NNE",-0.28,2019-01-22 01:00:00
"635",1.1,"S",6.6,1.8,"N",-0.04,2019-01-22 00:00:00
"636",1,"SE",6.1,2.4,"NNW",0.24,2019-01-21 23:00:00
"637",1,"S",5.8,2.8,"N",0.52,2019-01-21 22:00:00
"638",1.2,"SE",5.8,7,"NNW",0.73,2019-01-21 21:00:00
"639",1.1,"NW",5.2,6.3,"NNW",0.85,2019-01-21 20:00:00
"640",0.9,"SE",5.2,5.3,"NNW",0.83,2019-01-21 19:00:00
"641",0.8,"SE",5.6,5.4,"NNW",0.73,2019-01-21 18:00:00
"642",0.9,"SE",6.3,4.9,"NW",0.52,2019-01-21 17:00:00
"643",0.8,"SE",6.3,4.1,"NW",0.3,2019-01-21 16:00:00
"644",0.9,"SE",6.1,4.7,"NW",0.08,2019-01-21 15:00:00
"645",0.8,"SE",6,4.6,"NNW",-0.08,2019-01-21 14:00:00
"646",0.8,"SE",6.1,3,"NNE",-0.17,2019-01-21 13:00:00
"647",0.9,"SE",5.4,4,"NNE",-0.18,2019-01-21 12:00:00
"648",1,"W",5.5,5.3,"N",-0.15,2019-01-21 11:00:00
"649",0.8,"SE",6.5,6.7,"NNW",-0.08,2019-01-21 10:00:00
"650",1,"S",5.9,7.7,"NNW",0,2019-01-21 09:00:00
"651",0.9,"S",5.5,5.2,"NNW",0.03,2019-01-21 08:00:00
"652",1,"SE",5.3,6.6,"NNW",0,2019-01-21 07:00:00
"653",0.9,"SE",5,6.4,"NNW",-0.1,2019-01-21 06:00:00
"654",0.9,"S",5.7,5.7,"NNW",-0.24,2019-01-21 05:00:00
"655",0.8,"SE",5.5,2.4,"NNW",-0.39,2019-01-21 04:00:00
"656",0.8,"S",5.6,1.6,"NNE",-0.49,2019-01-21 03:00:00
"657",0.8,"S",5.9,4.4,"NW",-0.51,2019-01-21 02:00:00
"658",0.8,"SE",5.3,1.9,"NNW",-0.42,2019-01-21 01:00:00
"659",0.9,"S",5.8,3.6,"NW",-0.25,2019-01-21 00:00:00
"660",0.8,"SE",5.1,3.9,"NNW",0,2019-01-20 23:00:00
"661",0.7,"S",5,4,"NW",0.26,2019-01-20 22:00:00
"662",0.7,"S",5.3,5.2,"NNW",0.51,2019-01-20 21:00:00
"663",0.7,"SE",5.1,1.8,"NNW",0.7,2019-01-20 20:00:00
"664",0.7,"SE",5.4,3,"NNW",0.79,2019-01-20 19:00:00
"665",0.7,"SE",6.1,2.5,"NNW",0.77,2019-01-20 18:00:00
"666",0.7,"SE",5.3,4.3,"NNW",0.65,2019-01-20 17:00:00
"667",0.7,"SE",4.9,5.6,"NW",0.46,2019-01-20 16:00:00
"668",0.7,"SE",5.3,6.4,"NW",0.26,2019-01-20 15:00:00
"669",0.6,"SE",6.1,2,"NW",0.06,2019-01-20 14:00:00
"670",0.7,"SE",6.5,2.4,"WNW",-0.07,2019-01-20 13:00:00
"671",0.6,"SE",5.9,2.1,"NW",-0.13,2019-01-20 12:00:00
"672",0.5,"SE",5.6,2,"NE",-0.15,2019-01-20 11:00:00
"673",0.5,"SE",4.9,4.4,"NE",-0.11,2019-01-20 10:00:00
"674",0.7,"SE",5,4.5,"N",-0.05,2019-01-20 09:00:00
"675",0.7,"SE",6.9,5.4,"N",0.01,2019-01-20 08:00:00
"676",0.6,"S",6.7,6.5,"N",0.05,2019-01-20 07:00:00
"677",0.6,"S",6.3,4,"N",0.02,2019-01-20 06:00:00
"678",0.6,"S",6.3,2.7,"N",-0.09,2019-01-20 05:00:00
"679",0.7,"S",6.2,2.8,"NNE",-0.22,2019-01-20 04:00:00
"680",0.8,"S",5.7,2.9,"NNE",-0.35,2019-01-20 03:00:00
"681",0.8,"S",5.7,4.2,"NNE",-0.41,2019-01-20 02:00:00
"682",0.8,"S",6,4.8,"N",-0.42,2019-01-20 01:00:00
"683",0.8,"S",5.8,3.8,"NNE",-0.32,2019-01-20 00:00:00
"684",0.8,"S",6.1,4.6,"NNE",-0.16,2019-01-19 23:00:00
"685",0.8,"S",6.3,4.8,"NNE",0.05,2019-01-19 22:00:00
"686",0.8,"S",6.3,4.8,"NNE",0.3,2019-01-19 21:00:00
"687",0.8,"S",5.9,3,"NNE",0.51,2019-01-19 20:00:00
"688",0.7,"S",6,3.5,"N",0.66,2019-01-19 19:00:00
"689",0.7,"S",6,1.9,"NNE",0.72,2019-01-19 18:00:00
"690",0.7,"S",5.3,4.5,"NNW",0.67,2019-01-19 17:00:00
"691",0.9,"S",5.1,3.3,"NW",0.54,2019-01-19 16:00:00
"692",0.9,"SE",5.1,2.6,"NNW",0.36,2019-01-19 15:00:00
"693",1.1,"S",5.5,3,"NW",0.17,2019-01-19 14:00:00
"694",1.1,"SE",6.1,3.7,"NW",0.01,2019-01-19 13:00:00
"695",1,"SE",5.5,2.5,"NW",-0.09,2019-01-19 12:00:00
"696",0.8,"S",5.5,2.1,"-",-0.14,2019-01-19 11:00:00
"697",0.8,"S",5.6,1.7,"-",-0.12,2019-01-19 10:00:00
"698",0.7,"S",5.5,1.3,"NNE",-0.07,2019-01-19 09:00:00
"699",0.8,"SE",5.8,2.3,"NNE",0,2019-01-19 08:00:00
"700",0.7,"S",5.3,3.2,"NNE",0.08,2019-01-19 07:00:00
"701",0.6,"SE",5.2,2.9,"N",0.1,2019-01-19 06:00:00
"702",0.8,"S",5.4,2.6,"NNE",0.07,2019-01-19 05:00:00
"703",0.9,"S",5.1,3.9,"NE",-0.01,2019-01-19 04:00:00
"704",1,"S",5.6,2.1,"NNE",-0.12,2019-01-19 03:00:00
"705",0.9,"S",5.1,2.7,"NNE",-0.22,2019-01-19 02:00:00
"706",0.9,"S",4.9,1.8,"NNE",-0.28,2019-01-19 01:00:00
"707",0.9,"S",5.4,2.7,"NE",-0.27,2019-01-19 00:00:00
"708",1,"S",5.6,1.9,"N",-0.17,2019-01-18 23:00:00
"709",0.8,"S",5.2,1.2,"NW",-0.01,2019-01-18 22:00:00
"710",0.8,"S",5.2,1.55,"-",0.18,2019-01-18 21:00:00
"711",0.8,"SE",4.9,1.9,"NNW",0.38,2019-01-18 20:00:00
"712",0.8,"S",5,2.2,"NNW",0.54,2019-01-18 19:00:00
"713",0.8,"SE",4.7,2.6,"NW",0.65,2019-01-18 18:00:00
"714",0.8,"W",4.5,2.4,"W",0.66,2019-01-18 17:00:00
"715",0.8,"NW",5,1.7,"W",0.59,2019-01-18 16:00:00
"716",0.8,"SE",5,3.2,"W",0.45,2019-01-18 15:00:00
"717",0.7,"SE",4.9,4,"W",0.29,2019-01-18 14:00:00
"718",0.8,"S",5.1,3.8,"WNW",0.12,2019-01-18 13:00:00
"719",0.8,"S",5.3,4.5,"NW",-0.02,2019-01-18 12:00:00
"720",0.8,"S",5.2,4.5,"NW",-0.11,2019-01-18 11:00:00
"721",0.9,"S",5.3,4.5,"NNW",-0.12,2019-01-18 10:00:00
"722",1,"S",5.8,4.5,"N",-0.11,2019-01-18 09:00:00
"5531",0.9,"SW",5.2,4,"NNW",-0.06,2019-01-18 08:00:00
"5541",0.9,"S",5.3,3.5,"NNW",0.01,2019-01-18 07:00:00
"5551",0.9,"W",5.2,3.4,"NNW",0.07,2019-01-18 06:00:00
"5561",1,"W",5.2,4.7,"NNW",0.08,2019-01-18 05:00:00
"5571",0.9,"SE",5.1,5.1,"NNW",0.04,2019-01-18 04:00:00
"5581",1,"SE",5.3,4.8,"NNW",-0.04,2019-01-18 03:00:00
"5591",0.7,"W",4.9,5.8,"NNW",-0.12,2019-01-18 02:00:00
"5601",0.7,"SE",5.4,6,"NNW",-0.19,2019-01-18 01:00:00
"5611",0.6,"SE",5.3,7.4,"NNW",-0.23,2019-01-18 00:00:00
"5621",0.7,"SE",5.3,5.8,"NNW",-0.19,2019-01-17 23:00:00
"5631",0.7,"W",4.8,5.7,"NNW",-0.1,2019-01-17 22:00:00
"5641",0.7,"SE",5,3.8,"NNW",0.04,2019-01-17 21:00:00
"5651",0.7,"SW",5,3.4,"NNW",0.18,2019-01-17 20:00:00
"5661",0.7,"W",5.2,3.6,"NW",0.34,2019-01-17 19:00:00
"5671",0.7,"SE",5,2,"NW",0.46,2019-01-17 18:00:00
"5681",0.7,"S",5,1.5,"NW",0.52,2019-01-17 17:00:00
"5691",0.9,"W",5.1,3.2,"WNW",0.49,2019-01-17 16:00:00
"5701",0.8,"W",4.7,5,"NW",0.41,2019-01-17 15:00:00
"5711",0.8,"W",4.8,2.7,"NW",0.29,2019-01-17 14:00:00
"5721",0.8,"S",4.9,5.5,"NW",0.14,2019-01-17 13:00:00
"5731",0.8,"W",4.9,3.7,"NNW",-0.01,2019-01-17 12:00:00
"5741",0.8,"W",5.2,5.6,"NNW",-0.11,2019-01-17 11:00:00
"5751",0.8,"W",5,5.8,"NNW",-0.15,2019-01-17 10:00:00
"5761",1,"NW",5.3,3,"NNE",-0.14,2019-01-17 09:00:00
"5771",0.9,"W",5.6,4.9,"N",-0.12,2019-01-17 08:00:00
"5781",0.9,"SW",5.5,4.7,"NNW",-0.07,2019-01-17 07:00:00
"5791",0.8,"W",5.1,5.3,"NNW",0,2019-01-17 06:00:00
"5801",0.9,"SE",5.4,4.2,"NW",0.05,2019-01-17 05:00:00
"5811",0.8,"SW",5.1,2.7,"N",0.07,2019-01-17 04:00:00
"5821",0.8,"W",5,4,"NNE",0.05,2019-01-17 03:00:00
"5831",0.7,"SE",5.2,4.2,"N",0.02,2019-01-17 02:00:00
"5841",0.8,"SE",5.2,4.3,"N",-0.06,2019-01-17 01:00:00
"5851",0.7,"SE",5.4,3.1,"NNE",-0.13,2019-01-17 00:00:00
"5861",0.7,"SE",5.6,2.5,"NNE",-0.16,2019-01-16 23:00:00
"5871",0.8,"SE",5.2,2.5,"N",-0.14,2019-01-16 22:00:00
"5881",0.8,"SE",5.3,4.5,"N",-0.08,2019-01-16 21:00:00
"5891",0.8,"SE",6,3.8,"N",0.02,2019-01-16 20:00:00
"5901",0.8,"SE",5.3,3.5,"NNW",0.13,2019-01-16 19:00:00
"5911",1,"W",5.6,4,"NNW",0.25,2019-01-16 18:00:00
"5921",1,"SE",6.1,3.4,"NNW",0.32,2019-01-16 17:00:00
"5931",1,"SE",6.3,4.1,"NW",0.35,2019-01-16 16:00:00
"5941",0.9,"SE",6.2,4.2,"NNW",0.33,2019-01-16 15:00:00
"5951",0.8,"SE",5.1,4.7,"NNW",0.26,2019-01-16 14:00:00
"5961",0.9,"S",5,3.9,"NNW",0.14,2019-01-16 13:00:00
"5971",1,"SE",5.2,5.1,"NNW",0.01,2019-01-16 12:00:00
"5981",1.1,"SE",5.3,5,"NNW",-0.09,2019-01-16 11:00:00
"5991",1.1,"SE",5.2,4.5,"NNW",-0.18,2019-01-16 10:00:00
"6001",1.2,"SE",5.8,5.2,"NNW",-0.19,2019-01-16 09:00:00
"6011",1.1,"SE",5.2,5.1,"NNW",-0.18,2019-01-16 08:00:00
"6021",1,"S",5.4,4,"NNW",-0.12,2019-01-16 07:00:00
"6031",1,"SE",5.7,3.4,"NNW",-0.06,2019-01-16 06:00:00
"6041",0.9,"SE",5.8,2.7,"NNW",0.04,2019-01-16 05:00:00
"6051",0.9,"SE",5.5,3.6,"NNW",0.11,2019-01-16 04:00:00
"6061",0.9,"S",5.6,4,"NNW",0.13,2019-01-16 03:00:00
"6071",0.8,"S",4.8,3.1,"N",0.13,2019-01-16 02:00:00
"6081",1,"SE",5.2,5.4,"NNW",0.11,2019-01-16 01:00:00
"6091",0.9,"SE",5,3.4,"NW",0.04,2019-01-16 00:00:00
"6101",0.9,"SE",4.9,3.7,"NW",-0.02,2019-01-15 23:00:00
"6111",1,"SE",5.3,3.5,"NW",-0.06,2019-01-15 22:00:00
"6121",1,"SE",5.4,1.4,"NNE",-0.05,2019-01-15 21:00:00
"6131",1.1,"SE",5.6,1.7,"NNE",-0.02,2019-01-15 20:00:00
"6141",0.9,"SE",5.4,3.8,"NNW",0.04,2019-01-15 19:00:00
"6151",0.9,"SE",5.7,5.8,"NNW",0.12,2019-01-15 18:00:00
"6161",1.1,"SE",5.5,4.6,"NW",0.2,2019-01-15 17:00:00
"6171",1,"SE",5.4,4.2,"NW",0.26,2019-01-15 16:00:00
"6181",1.1,"SE",5.7,4.6,"WNW",0.28,2019-01-15 15:00:00
"6191",1.1,"SE",6.1,2.9,"W",0.26,2019-01-15 14:00:00
"6201",1,"S",5.5,1.6,"SW",0.18,2019-01-15 13:00:00
"6211",1.1,"SE",5.3,1.64,"-",0.07,2019-01-15 12:00:00
"6221",0.9,"SE",5,1.68,"-",-0.02,2019-01-15 11:00:00
"6231",1,"S",5.1,1.72,"-",-0.11,2019-01-15 10:00:00
"6241",1,"SE",5,1.76,"-",-0.16,2019-01-15 09:00:00
"6251",1,"S",5.4,1.8,"N",-0.17,2019-01-15 08:00:00
"6261",0.9,"SE",5.4,2.2,"NNE",-0.14,2019-01-15 07:00:00
"6271",1,"SE",5.7,2.2,"NNE",-0.09,2019-01-15 06:00:00
"6281",0.9,"SE",5.7,2.5,"NNE",-0.01,2019-01-15 05:00:00
"6291",0.8,"SE",5.5,3.6,"NNW",0.08,2019-01-15 04:00:00
"6301",0.7,"SE",5,2.2,"NW",0.15,2019-01-15 03:00:00
"6311",0.8,"SE",5.1,2.1,"NNW",0.2,2019-01-15 02:00:00
"6321",0.8,"SW",4.6,2.9,"NW",0.21,2019-01-15 01:00:00
"6331",0.9,"SE",5,2.1,"NW",0.17,2019-01-15 00:00:00
"6341",0.8,"SE",4.8,1.8,"WNW",0.12,2019-01-14 23:00:00
"6351",0.8,"SE",4.9,1.1,"WNW",0.06,2019-01-14 22:00:00
"6361",0.8,"SE",4.9,2.4,"WNW",0.02,2019-01-14 21:00:00
"6371",0.8,"SE",4.9,2.2,"NW",0,2019-01-14 20:00:00
"6381",0.7,"SE",4.8,3.6,"NW",0.01,2019-01-14 19:00:00
"6391",0.7,"SE",4.9,4.5,"NW",0.04,2019-01-14 18:00:00
"6401",0.8,"SE",5.2,4.2,"WNW",0.09,2019-01-14 17:00:00
"6411",0.8,"SE",5,4.4,"WNW",0.16,2019-01-14 16:00:00
"6421",0.8,"SE",5.3,3.9,"WNW",0.2,2019-01-14 15:00:00
"6431",0.7,"S",5.3,3.3,"W",0.2,2019-01-14 14:00:00
"6441",0.8,"SE",5.3,3,"WNW",0.18,2019-01-14 13:00:00
"6451",0.9,"SE",5.3,1.4,"WSW",0.12,2019-01-14 12:00:00
"6461",1,"SE",5,1.2,"W",0.03,2019-01-14 11:00:00
"6471",0.9,"S",5.2,1.9,"WNW",-0.06,2019-01-14 10:00:00
"6481",0.9,"SE",5.3,1.1,"NNW",-0.14,2019-01-14 09:00:00
"6491",0.8,"SE",5.5,1.5,"N",-0.19,2019-01-14 08:00:00
"6501",0.9,"SE",5.3,2.5,"NNW",-0.18,2019-01-14 07:00:00
"6511",0.9,"S",5.5,2.3,"NNW",-0.14,2019-01-14 06:00:00
"6521",0.7,"S",5.2,3.5,"NNW",-0.06,2019-01-14 05:00:00
"6531",0.7,"S",5.1,3.3,"NNW",0.03,2019-01-14 04:00:00
"6541",0.8,"SW",5.2,3,"NW",0.13,2019-01-14 03:00:00
"6551",0.8,"S",5,2.3,"NW",0.22,2019-01-14 02:00:00
"6561",0.6,"SE",4.6,2.1,"NNW",0.27,2019-01-14 01:00:00
"6571",0.6,"SE",4.7,3.7,"NNW",0.27,2019-01-14 00:00:00
"6581",0.7,"SE",4.8,4.2,"NW",0.23,2019-01-13 23:00:00
"6591",0.6,"SE",5,3.4,"NW",0.17,2019-01-13 22:00:00
"6601",0.7,"SE",5.5,2.7,"WNW",0.1,2019-01-13 21:00:00
"6611",0.7,"SE",5.4,2.3,"WNW",0.03,2019-01-13 20:00:00
"6621",0.7,"SE",5.1,3.2,"NW",-0.04,2019-01-13 19:00:00
"6631",0.7,"SE",5.5,3.3,"WNW",-0.06,2019-01-13 18:00:00
